PLAYER_NAME;POSITION;YEAR;AGE;GP;W;L;W_PCT;MIN;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;BLKA;PF;PFD;PTS;PLUS_MINUS;DD2;TD3;DEF_RATING;DREB_PCT;PCT_DREB;PCT_STL;PCT_BLK;OPP_PTS_OFF_TOV;OPP_PTS_2ND_CHANCE;OPP_PTS_FB;OPP_PTS_PAINT;DEF_WS
Kentavious Caldwell-Pope;SG;2022;29;77;34;43;0.442;30.2;4.7;10.8;0.435;2.1;5.3;0.39;1.8;2;0.89;0.5;2.9;3.4;1.9;1.3;1.1;0.3;0.3;1.8;2;13.2;-3;2;0;113.8;0.093;0.135;0.277;0.108;9.9;8.3;5.4;32;0.058
Kenyon Martin Jr.;SF;2022;21;79;20;59;0.253;21;3.5;6.6;0.533;0.8;2.1;0.357;1;1.6;0.634;1;2.7;3.8;1.3;0.8;0.4;0.5;0.6;1.4;1.2;8.8;-3;2;0;115.4;0.131;0.201;0.126;0.226;9.6;6.9;6.7;24.3;0.03
Keon Johnson;SF;2022;20;37;8;29;0.216;18.8;2.6;7.4;0.353;0.9;2.7;0.34;1.1;1.4;0.804;0.6;1.5;2.2;2.1;1.2;0.8;0.3;0.6;1.9;1.2;7.2;-7.8;0;0;119.8;0.083;0.135;0.226;0.176;7;6.9;6.2;19.6;0.003
Kessler Edwards;SF;2022;21;48;22;26;0.458;20.6;2.3;5.6;0.412;1;2.8;0.353;0.3;0.4;0.842;0.9;2.7;3.6;0.6;0.9;0.6;0.5;0.4;1.8;0.5;5.9;-1.3;1;0;115.5;0.124;0.184;0.203;0.222;7.8;5.3;6.1;20.9;0.029
Kevin Durant;PF;2022;33;55;36;19;0.655;37.2;10.5;20.3;0.518;2.1;5.5;0.383;6.8;7.4;0.91;0.5;6.9;7.4;6.4;3.5;0.9;0.9;0.7;2.1;5.9;29.9;4.9;18;4;109.7;0.166;0.249;0.155;0.22;14;10.7;11.1;35.1;0.117
Kevin Huerter;SG;2022;23;74;40;34;0.541;29.6;4.7;10.3;0.454;2.2;5.6;0.389;0.6;0.7;0.808;0.4;3;3.4;2.7;1.2;0.7;0.4;0.3;2.5;0.8;12.1;2.3;1;0;112.5;0.098;0.141;0.176;0.138;9.4;7.8;8;30.4;0.068
Kevin Knox II;SF;2022;22;30;18;12;0.6;7.4;1;2.8;0.365;0.5;1.8;0.278;0.5;0.7;0.727;0.5;1;1.5;0.3;0.2;0.1;0.1;0.1;0.6;0.5;3.1;-2.3;0;0;113.7;0.127;0.205;0.098;0.087;2.7;2.5;1.5;7.1;0.015
Kevin Love;PF;2022;33;74;38;36;0.514;22.5;4.4;10.3;0.43;2.5;6.4;0.392;2.2;2.7;0.838;1.2;6.1;7.2;2.2;1.3;0.4;0.2;0.2;1.4;2.3;13.6;1.3;15;0;107.4;0.258;0.369;0.111;0.144;8.4;5.6;6.3;21.9;0.087
Kevin Pangos;PF;2022;29;24;16;8;0.667;6.9;0.6;1.9;0.326;0.3;1.1;0.231;0.1;0.2;0.75;0.1;0.4;0.5;1.3;0.3;0.1;0;0;0.5;0.4;1.6;-1.5;0;0;117.1;0.057;0.081;0.136;0;2.1;2;1.8;6.9;0.007
Kevin Porter Jr.;SG;2022;22;61;16;45;0.262;31.3;5.5;13.2;0.415;2.5;6.8;0.375;2;3.2;0.642;0.7;3.7;4.4;6.2;3.1;1.1;0.4;0.7;2.6;2.9;15.6;-4.6;10;1;114.9;0.111;0.166;0.25;0.126;14;9.5;11.3;34.7;0.049
Kevon Looney;C;2022;26;82;53;29;0.646;21.1;2.5;4.4;0.571;0;0;0;0.9;1.5;0.6;2.5;4.7;7.3;2;0.8;0.6;0.6;0.4;2.6;1.3;6;2;5;0;107.2;0.21;0.298;0.167;0.302;7.5;5.6;5.8;19.9;0.082
Khem Birch;C;2022;29;55;34;21;0.618;18;1.8;3.6;0.485;0;0.3;0;1;1.3;0.746;2.2;2.1;4.3;1;0.5;0.5;0.5;0.2;1.9;1.1;4.5;0.4;0;0;112.4;0.128;0.186;0.166;0.342;5.7;4.6;4.7;16.2;0.042
Khris Middleton;SF;2022;30;66;44;22;0.667;32.4;6.8;15.5;0.443;2.5;6.6;0.373;3.9;4.4;0.89;0.6;4.8;5.4;5.4;2.9;1.2;0.3;0.7;2.4;3.2;20.1;4.6;4;0;109.6;0.136;0.189;0.216;0.105;10.5;9;6.8;28.5;0.103
Killian Hayes;PG;2022;20;66;21;45;0.318;25;2.7;7;0.383;0.7;2.5;0.263;0.9;1.1;0.77;0.5;2.6;3.2;4.2;1.7;1.2;0.5;0.5;2.8;1.2;6.9;-5.6;2;0;112.9;0.108;0.161;0.285;0.21;8.9;6.8;5.9;24.8;0.055
Killian Tillie;C;2022;24;36;27;9;0.75;12.8;1.2;3.5;0.339;0.8;2.4;0.314;0.1;0.2;0.625;0.6;1.1;1.7;0.6;0.4;0.6;0.4;0.3;1.6;0.3;3.3;0.8;0;0;105.8;0.085;0.125;0.235;0.238;3.8;2.6;3.9;12.1;0.054
Kira Lewis Jr.;PG;2022;21;24;6;18;0.25;14.2;2.5;6.1;0.404;0.5;2.4;0.224;0.4;0.5;0.833;0.4;1.3;1.6;2;1.1;0.5;0;0.3;0.7;0.6;5.9;-4.5;0;0;109;0.083;0.12;0.208;0.029;5.6;4;3.7;13.8;0.049
Klay Thompson;PG;2022;32;32;17;15;0.531;29.4;7.7;17.9;0.429;3.6;9.3;0.385;1.4;1.6;0.902;0.5;3.4;3.9;2.8;1.3;0.5;0.5;0.4;1.7;1.3;20.4;2.1;0;0;108;0.106;0.156;0.103;0.207;10.3;7.9;8.6;28.4;0.108
Kris Dunn;PG;2022;28;14;1;13;0.071;24;3.1;7.3;0.431;0.1;0.8;0.091;1.2;1.3;0.944;0.6;2.9;3.5;5.6;2.3;1.6;0.2;0.8;2.7;1.5;7.6;-6.6;0;0;117.8;0.12;0.191;0.315;0.091;12.8;8.1;8.9;28.3;0.018
Kristaps Porzingis;PG;2022;26;51;26;25;0.51;29;6.9;15;0.459;1.5;4.9;0.31;4.9;5.6;0.867;2;6.1;8.1;2.3;1.6;0.7;1.6;0.6;2.7;4.6;20.2;0.6;15;0;109.5;0.204;0.285;0.203;0.564;8.4;6.4;7.2;26.8;0.091
Kyle Anderson;PF;2022;28;69;46;23;0.667;21.5;3;6.8;0.446;0.5;1.6;0.33;1;1.5;0.638;1;4.3;5.3;2.7;1;1.1;0.7;0.4;1.6;1.2;7.6;0.9;2;0;108.3;0.196;0.283;0.249;0.249;6.9;5.8;5.8;22.6;0.078
Kyle Guy;PG;2022;24;19;15;4;0.789;9.8;1.4;3.4;0.4;0.7;2.1;0.35;0.4;0.6;0.667;0.2;0.7;0.9;0.9;0.7;0.4;0.1;0.2;0.6;0.8;3.9;-2.5;0;0;110.1;0.069;0.103;0.318;0.111;4.6;2.5;3.2;9.2;0.031
Kyle Kuzma;SF;2022;26;66;29;37;0.439;33.4;6.4;14.2;0.452;1.9;5.7;0.341;2.4;3.3;0.712;1.1;7.4;8.5;3.5;2.6;0.6;0.9;0.5;1.9;2.8;17.1;-4.3;24;1;114.3;0.213;0.317;0.156;0.239;10.6;9.3;6.2;35.2;0.059
Kyle Lowry;PG;2022;36;63;41;22;0.651;33.9;4.4;10;0.44;2.3;6.1;0.377;2.3;2.8;0.851;0.5;4;4.5;7.5;2.7;1.1;0.3;0.3;2.8;3.6;13.4;4;16;2;106.6;0.116;0.164;0.204;0.128;12;8;8.7;28.5;0.138
Kyrie Irving;PG;2022;30;29;14;15;0.483;37.6;10;21.2;0.469;3.4;8.2;0.418;4.1;4.4;0.915;0.6;3.8;4.4;5.8;2.5;1.4;0.6;0.9;2.8;3.8;27.4;4.2;2;0;113.8;0.096;0.149;0.21;0.133;12;11;9.6;35.7;0.073
LaMarcus Aldridge;C;2022;36;47;26;21;0.553;22.3;5.4;9.7;0.55;0.3;1;0.304;1.9;2.2;0.873;1.6;3.9;5.5;0.9;0.9;0.3;1;0.2;1.7;1.9;12.9;0.4;2;0;111.1;0.16;0.238;0.109;0.398;8.3;6.4;5.7;22.3;0.06
LaMelo Ball;PG;2022;20;75;39;36;0.52;32.3;7.2;16.7;0.429;2.9;7.5;0.389;2.8;3.2;0.872;1.4;5.2;6.7;7.6;3.3;1.6;0.4;0.7;3.2;3.2;20.1;1.3;23;5;112.5;0.157;0.232;0.264;0.13;11.1;9.9;9.5;33.2;0.075
Lamar Stevens;PF;2022;24;63;35;28;0.556;16.1;2.5;5.1;0.489;0.3;1;0.277;0.8;1.2;0.707;0.7;1.9;2.6;0.7;0.7;0.5;0.3;0.4;1.7;0.9;6.1;-0.6;0;0;109.7;0.112;0.169;0.214;0.214;5.9;4.1;4;15.3;0.05
Lance Stephenson;PG;2022;31;46;11;35;0.239;17.7;3.2;7;0.455;0.6;2;0.3;1.4;1.7;0.788;0.3;2.5;2.8;3.6;1.6;0.5;0.1;0.4;2.1;1.4;8.3;-2.5;3;0;117.4;0.149;0.221;0.218;0.056;6.6;4.7;5.5;18.7;0.015
Landry Shamet;SG;2022;25;69;53;16;0.768;20.8;2.8;7;0.394;1.8;4.8;0.368;1;1.2;0.84;0.2;1.6;1.8;1.6;0.6;0.4;0.1;0.4;1.3;1;8.3;2;0;0;102.9;0.072;0.105;0.112;0.064;6.7;5.7;4.9;19.6;0.107
Langston Galloway;SG;2022;30;7;4;3;0.571;15.2;0.9;3.7;0.231;0.3;2.3;0.125;0;0;0;0.4;2.1;2.6;1.7;0.9;0.1;0;0.1;1;0.4;2;-1.7;0;0;100;0.106;0.165;0.059;0;5.4;4.6;3.6;16.3;0.091
Larry Nance Jr.;PF;2022;29;46;19;27;0.413;22.6;2.8;5.4;0.522;0.5;1.5;0.329;0.9;1.2;0.702;1.6;3.8;5.4;1.8;0.8;0.9;0.4;0.2;1.8;1.4;7;-1.3;0;0;112.6;0.173;0.256;0.242;0.204;8;5.8;6.2;23.2;0.051
Lauri Markkanen;PF;2022;24;61;32;29;0.525;30.8;5.1;11.5;0.445;2.2;6.2;0.358;2.3;2.6;0.868;1;4.7;5.7;1.3;0.9;0.7;0.5;0.8;2.1;2.4;14.8;2.8;3;0;109.9;0.147;0.215;0.164;0.178;10.8;8.2;7.7;30.2;0.094
LeBron James;PG;2022;37;56;25;31;0.446;37.2;11.4;21.8;0.524;2.9;8;0.359;4.5;6;0.756;1.1;7.1;8.2;6.2;3.5;1.3;1.1;0.8;2.2;5.5;30.3;-2.1;21;6;113.5;0.185;0.277;0.212;0.271;13.1;10.2;11.9;38.6;0.074
Leandro Bolmaro;PF;2022;21;35;19;16;0.543;6.9;0.5;1.5;0.315;0.1;0.5;0.278;0.3;0.4;0.846;0.5;0.8;1.2;0.6;0.4;0.2;0;0;0.7;0.5;1.4;0.1;0;0;102.5;0.107;0.159;0.14;0;2.4;1.3;1.5;5.8;0.037
Lindell Wigginton;PG;2022;24;19;11;8;0.579;10.5;1.4;3.2;0.426;0.5;1.4;0.346;1;1.8;0.543;0.2;1.2;1.3;1.2;0.6;0.3;0.1;0.3;0.9;1.6;4.2;-2.5;0;0;119.2;0.106;0.157;0.25;0.077;4.8;3.7;4.6;13.4;0.004
Lindy Waters III;PG;2022;24;25;6;19;0.24;18.6;2.8;7;0.406;2.1;5.8;0.363;0.2;0.2;0.8;0.2;2.7;2.9;1;0.4;0.8;0.3;0.1;1.2;0.4;8;-1.6;0;0;113.2;0.14;0.2;0.244;0.182;6.4;5.4;4.1;17.7;0.04
Lonnie Walker IV;SG;2022;23;70;27;43;0.386;23;4.4;10.9;0.407;1.6;5;0.314;1.7;2.1;0.784;0.3;2.3;2.6;2.2;1;0.6;0.3;0.4;1.4;1.3;12.1;-1.1;0;0;111.5;0.095;0.146;0.18;0.113;7.3;7.5;5.4;25.5;0.06
Lonzo Ball;PG;2022;24;35;22;13;0.629;34.6;4.6;10.9;0.423;3.1;7.4;0.423;0.6;0.8;0.75;1;4.4;5.4;5.1;2.3;1.8;0.9;0.5;2.4;1.1;13;2.3;3;1;107;0.125;0.18;0.3;0.27;11.4;9.2;8.6;32.9;0.136
Lou Williams;PG;2022;35;56;33;23;0.589;14.3;2.2;5.7;0.391;0.7;1.8;0.363;1.2;1.4;0.859;0.3;1.3;1.6;1.9;0.8;0.5;0.1;0.2;0.9;1.2;6.3;0.3;0;0;109.5;0.084;0.126;0.219;0.039;3.8;3.9;3.3;14;0.045
Louis King;SF;2022;23;10;2;8;0.2;10.4;1.5;4.7;0.319;0.8;2.7;0.296;0.7;1;0.7;0;1.2;1.2;0.9;0;0.2;0.1;0.1;1.4;0.9;4.5;-2.9;0;0;115;0.115;0.194;0.143;0.083;3.8;3.6;3;11;0.017
Luguentz Dort;SG;2022;23;51;17;34;0.333;32.7;5.7;14.2;0.404;2.5;7.7;0.332;3.2;3.7;0.843;0.7;3.4;4.2;1.7;1.7;0.9;0.4;0.9;2.9;3.5;17.2;-5.8;0;0;110.1;0.097;0.141;0.175;0.107;10.8;9.5;7.3;32.3;0.099
Luka Doncic;SG;2022;23;65;44;21;0.677;35.4;9.9;21.6;0.457;3.1;8.8;0.353;5.6;7.5;0.744;0.9;8.3;9.1;8.7;4.5;1.2;0.6;0.7;2.2;6.2;28.4;2.2;44;10;110.3;0.23;0.337;0.234;0.184;10.5;10.5;9.2;35.9;0.104
Luka Garza;PG;2022;23;32;3;29;0.094;12.2;2.1;4.6;0.449;0.5;1.5;0.327;1.2;1.9;0.623;1.8;1.3;3.1;0.6;0.6;0.3;0.2;0.5;1.7;1.8;5.8;-2;2;0;110.9;0.116;0.173;0.113;0.231;5.6;2.9;3.4;13.4;0.035
Luke Kennard;SG;2022;25;70;35;35;0.5;27.4;4.1;9.1;0.449;2.7;6;0.449;1;1.1;0.896;0.3;3;3.3;2.1;0.9;0.6;0.1;0.2;1.4;0.7;11.9;2.6;1;0;106.6;0.1;0.151;0.142;0.028;9.2;8.1;7.4;28.4;0.109
Luke Kornet;C;2022;26;15;11;4;0.733;6.9;0.9;1.8;0.481;0;0.3;0;0.3;0.4;0.667;0.9;1.1;1.9;0.6;0;0.2;0.2;0.1;0.6;0.3;2;1.5;0;0;106.8;0.142;0.205;0.2;0.273;2.6;1.8;2.6;6.3;0.029
Malachi Flynn;PG;2022;24;44;25;19;0.568;12.2;1.6;4.2;0.393;0.7;2;0.333;0.3;0.5;0.625;0.2;1.2;1.4;1.6;0.3;0.5;0.1;0.2;1;0.7;4.3;-0.6;0;0;111.8;0.097;0.155;0.202;0.074;3.4;4.3;2.9;11.9;0.031
Malcolm Brogdon;PG;2022;29;36;14;22;0.389;33.5;6.8;15.1;0.448;1.6;5.2;0.312;4;4.6;0.856;0.9;4.2;5.1;5.9;2.1;0.8;0.4;1.1;2;3.7;19.1;0;6;1;111.1;0.121;0.174;0.195;0.09;10.9;9.3;8.3;34.4;0.089
Malcolm Hill;PG;2022;26;19;8;11;0.421;11.2;1.3;2.7;0.462;0.7;1.9;0.361;0.6;0.7;0.786;0.6;1.3;1.8;0.4;0.2;0.4;0.2;0.1;1.3;0.6;3.8;-1.6;0;0;114.7;0.118;0.158;0.318;0.188;4.2;2;4.2;12.6;0.019
Malik Beasley;SG;2022;25;79;46;33;0.582;25;4.2;10.8;0.391;3;8.1;0.377;0.6;0.8;0.817;0.3;2.5;2.9;1.5;0.5;0.5;0.2;0.4;1.1;0.5;12.1;1;0;0;110.1;0.1;0.149;0.12;0.054;8.4;7.2;7.4;23.7;0.075
Malik Fitts;PF;2022;24;15;13;2;0.867;4.2;0.5;1.3;0.421;0.3;0.7;0.5;0;0;0;0.1;1;1.1;0.3;0.1;0;0;0.1;0.3;0;1.4;-1.3;0;0;109.7;0.185;0.278;0;0;1.7;1.7;1.7;3.2;0.014
Malik Monk;SG;2022;24;76;32;44;0.421;28.1;5.1;10.9;0.473;2.3;5.8;0.391;1.2;1.5;0.795;0.5;2.9;3.4;2.9;1.6;0.8;0.4;0.4;1.8;1.4;13.8;0.7;1;0;112.9;0.099;0.146;0.188;0.133;9.4;7.8;8.7;30.9;0.061
Mamadi Diakite;PF;2022;25;13;4;9;0.308;14.4;1.9;3.6;0.532;0;0.4;0;0.5;0.8;0.545;1.3;3.2;4.5;0.2;0.5;0.4;0.7;0.4;2.5;1.1;4.3;-1.1;0;0;98.9;0.216;0.318;0.179;0.529;5.1;4.4;3.2;13.7;0.088
Marcus Garrett;C;2022;23;12;11;1;0.917;10.7;0.4;1.8;0.238;0.1;0.3;0.25;0.2;0.4;0.4;0.8;1.2;1.9;0.6;0.2;0.4;0.3;0.3;1.3;0.4;1.1;1.4;0;0;108.3;0.108;0.161;0.278;0.3;3.8;3.4;2.4;8.5;0.037
Marcus Morris Sr.;PF;2022;32;54;26;28;0.481;29;5.6;12.8;0.434;1.9;5.1;0.367;2.4;2.7;0.872;0.5;3.9;4.4;2.1;1.3;0.5;0.3;0.4;2.1;2.1;15.4;-2.6;2;0;114;0.129;0.191;0.139;0.128;10;8.8;7.7;30.6;0.053
Marcus Smart;PG;2022;28;71;47;24;0.662;32.3;4.2;10.1;0.418;1.7;5.1;0.331;2;2.5;0.793;0.6;3.2;3.8;5.9;2.2;1.7;0.3;0.4;2.3;3.3;12.1;6.2;2;0;105.2;0.093;0.133;0.331;0.066;9.8;8;7.9;27.5;0.145
Markelle Fultz;PG;2022;23;18;6;12;0.333;20;4.6;9.7;0.474;0.2;0.9;0.235;1.4;1.7;0.806;0.2;2.5;2.7;5.5;2.2;1.1;0.3;0.7;1.2;2;10.8;-2.1;1;0;109.1;0.116;0.167;0.323;0.139;6.8;5.6;6.6;19;0.067
Markieff Morris;PF;2022;32;17;10;7;0.588;17.5;3.2;6.7;0.474;0.8;2.3;0.333;0.5;0.5;0.889;1;1.6;2.6;1.4;1.2;0.4;0.1;0.1;1.9;0.8;7.6;1.1;0;0;107.9;0.089;0.126;0.167;0.111;6.1;3.7;5;16;0.066
Markus Howard;SG;2022;23;31;17;14;0.548;5.7;1.3;3.3;0.386;0.9;2.3;0.4;0.6;0.7;0.87;0.1;0.3;0.4;0.2;0.2;0.3;0;0.3;0.5;0.5;4.1;-0.4;0;0;112.8;0.064;0.094;0.281;0;1.4;1.3;1.7;6;0.013
Marquese Chriss;PF;2022;24;34;24;10;0.706;10.2;1.8;3.9;0.463;0.2;0.7;0.32;0.6;1;0.667;1;2.1;3;0.5;0.5;0.4;0.4;0.6;1.9;1;4.5;-0.3;0;0;107.5;0.197;0.275;0.25;0.4;4.1;2.9;3;10.6;0.039
Marvin Bagley III;PF;2022;23;48;17;31;0.354;23.9;4.7;9.3;0.504;0.5;2;0.237;1.4;2.1;0.663;2.2;4.9;7;0.8;0.8;0.5;0.4;0.6;1.9;2.2;11.3;-2.8;7;0;114.9;0.2;0.297;0.141;0.176;7.9;6.6;6.4;23.8;0.037
Mason Jones;SG;2022;23;4;2;2;0.5;12.6;1.8;3.8;0.467;0.3;1;0.25;3;3.8;0.8;0.3;2.3;2.5;1;0.3;0.5;0;0;2;2.5;6.8;5.8;0;0;91.9;0.148;0.191;0.5;0;4.5;1.8;3;12;0.11
Mason Plumlee;C;2022;32;73;40;33;0.548;24.6;2.8;4.4;0.641;0;0;0;0.9;2.3;0.392;2.4;5.3;7.7;3.1;1.4;0.8;0.7;0.4;3.1;2.3;6.5;0.1;7;0;109.6;0.205;0.296;0.184;0.342;8.2;7.5;7.4;24.7;0.077
Matisse Thybulle;SG;2022;25;66;43;23;0.652;25.5;2.3;4.5;0.5;0.7;2.2;0.313;0.5;0.7;0.791;0.6;1.7;2.3;1.1;0.6;1.7;1.1;0.1;2.4;0.7;5.7;1.3;0;0;107.2;0.064;0.095;0.364;0.345;7.3;6.9;7.3;26.2;0.099
Matt Thomas;SG;2022;27;40;23;17;0.575;11.5;1.4;3.4;0.41;0.9;2.3;0.385;0.4;0.5;0.8;0.1;1.2;1.3;0.5;0.2;0.2;0.1;0.1;0.5;0.4;4;0.8;0;0;108.5;0.096;0.135;0.17;0.061;3.3;2.5;3.1;12.8;0.04
Maurice Harkless;PF;2022;29;47;15;32;0.319;18.4;1.8;3.9;0.459;0.7;2.1;0.307;0.4;0.6;0.714;0.3;2.1;2.4;0.5;0.7;0.6;0.5;0.2;1.6;0.6;4.6;-1.9;1;0;110.8;0.114;0.167;0.209;0.296;7;4.9;5.3;19.3;0.051
Max Strus;SF;2022;26;68;46;22;0.676;23.3;3.7;8.3;0.441;2.7;6.5;0.41;0.6;0.8;0.792;0.4;2.6;3;1.4;0.8;0.4;0.2;0.2;1.7;1;10.6;2.5;0;0;108.1;0.112;0.159;0.133;0.158;8.3;5.8;6;19.4;0.084
Maxi Kleber;PF;2022;30;59;36;23;0.61;24.6;2.4;6;0.398;1.4;4.3;0.325;0.8;1.1;0.708;1.2;4.7;5.9;1.2;0.8;0.5;1;0.2;2.3;1.5;7;2;2;0;105.3;0.182;0.267;0.176;0.433;6.5;7;6;22.2;0.109
Michael Porter Jr.;SF;2022;23;9;5;4;0.556;29.4;4.1;11.4;0.359;1.1;5.3;0.208;0.6;1;0.556;1;5.6;6.6;1.9;1.3;1.1;0.2;0.4;1.8;1.1;9.9;6.4;1;0;94.7;0.172;0.236;0.238;0.087;10.3;6.3;7.2;31.6;0.223
Mikal Bridges;SF;2022;25;82;64;18;0.78;34.8;5.6;10.5;0.534;1.4;3.8;0.369;1.6;1.9;0.834;0.9;3.3;4.2;2.3;0.8;1.2;0.4;0.4;1.8;1.9;14.2;7;0;0;106.9;0.089;0.131;0.188;0.151;10;10.3;8.3;33.3;0.137
Mike Conley;PG;2022;34;72;44;28;0.611;28.6;4.8;11;0.435;2.3;5.8;0.408;1.8;2.3;0.796;0.7;2.4;3;5.3;1.7;1.3;0.3;0.4;2;2.2;13.7;4.8;2;0;104.9;0.079;0.112;0.323;0.113;9.3;6.9;7;25.4;0.131
Mike Muscala;C;2022;30;43;15;28;0.349;13.8;2.6;5.8;0.456;1.6;3.8;0.429;1.1;1.3;0.842;0.5;2.5;3;0.5;0.3;0.4;0.6;0.2;1.3;1.1;8;0.5;0;0;104.9;0.166;0.253;0.189;0.388;4.5;3.5;3;12.7;0.064
Miles Bridges;PF;2022;24;80;41;39;0.513;35.5;7.5;15.2;0.491;1.9;5.8;0.331;3.3;4.2;0.802;1.1;5.9;7;3.8;1.9;0.9;0.8;0.8;2.4;3.4;20.2;1.8;15;0;112.4;0.158;0.235;0.151;0.233;11.8;11.1;9.3;35.6;0.082
Miles McBride;PF;2022;21;40;19;21;0.475;9.3;0.8;2.7;0.296;0.4;1.7;0.25;0.2;0.3;0.667;0.1;1;1.1;1;0.1;0.4;0;0.1;1.1;0.3;2.2;2.5;0;0;100.1;0.097;0.138;0.241;0.024;2.4;2.1;1.1;7.6;0.055
Mitchell Robinson;C;2022;24;72;32;40;0.444;25.7;3.6;4.8;0.761;0;0;0;1.2;2.5;0.486;4.1;4.5;8.6;0.5;0.8;0.8;1.8;0.4;2.7;2;8.5;-1.1;20;0;111.2;0.171;0.243;0.228;0.619;8.5;6.3;6.3;23.9;0.068
Mo Bamba;C;2022;24;71;19;52;0.268;25.7;4.2;8.7;0.48;1.5;4;0.381;0.8;1;0.781;2.1;6;8.1;1.2;1.1;0.5;1.7;0.4;2.6;1.1;10.6;-5.3;20;0;111.3;0.214;0.303;0.161;0.587;9.2;7.4;7.1;21.2;0.068
Monte Morris;PG;2022;26;75;44;31;0.587;29.9;5;10.3;0.484;1.7;4.2;0.395;1;1.1;0.869;0.4;2.7;3;4.4;1;0.7;0.2;0.5;1.2;1.1;12.6;3.8;0;0;110.4;0.087;0.12;0.184;0.084;10.4;6.8;7.5;32;0.087
Montrezl Harrell;C;2022;28;71;36;35;0.507;23.1;5;7.8;0.645;0.1;0.2;0.235;3;4.2;0.716;2.1;4;6.1;2;1;0.4;0.6;0.5;1.9;3.5;13.1;1.2;7;0;108.5;0.163;0.238;0.134;0.291;7.4;6;4.5;22.9;0.079
Moritz Wagner;C;2022;25;63;16;47;0.254;15.2;3.1;6.3;0.497;1;3.2;0.328;1.7;2;0.806;0.7;3;3.7;1.4;0.9;0.3;0.2;0.3;2;2.1;9;-2.4;3;0;112.6;0.19;0.278;0.169;0.181;5.4;4.3;3.9;14.8;0.035
Moses Brown;C;2022;22;40;19;21;0.475;8.6;1.6;2.7;0.593;0;0;0;1.1;1.8;0.597;1;2.4;3.4;0;0.5;0.2;0.4;0.2;1.3;1.2;4.3;-1.2;3;0;108.5;0.257;0.36;0.14;0.485;3;2.1;2.5;7.4;0.031
Moses Moody;C;2022;19;52;35;17;0.673;11.7;1.5;3.5;0.437;0.8;2.1;0.364;0.5;0.7;0.778;0.3;1.2;1.5;0.4;0.3;0.1;0.2;0.1;0.8;0.6;4.4;-0.8;0;0;108.9;0.098;0.137;0.077;0.208;4.7;3.2;4.2;10.8;0.04
Mychal Mulder;PG;2022;27;17;3;14;0.176;14.1;1.4;4.5;0.312;1;3.2;0.315;0.2;0.2;1;0.1;1.3;1.4;0.3;0.5;0.2;0.1;0.4;0.8;0.3;4.1;-3.2;0;0;110.8;0.089;0.128;0.143;0.105;3.5;4.1;2.5;11.8;0.041
Myles Powell;PG;2022;24;11;8;3;0.727;4.7;0.5;1.5;0.294;0.1;0.5;0.167;0.2;0.2;1;0.1;0.5;0.5;0.3;0.3;0.1;0;0.1;0.7;0.2;1.2;-1.6;0;0;121.4;0.098;0.179;0.111;0;1.2;1.5;1.1;4.4;-0.002
Myles Turner;C;2022;26;42;15;27;0.357;29.4;4.8;9.4;0.509;1.5;4.4;0.333;1.9;2.5;0.752;1.5;5.5;7.1;1;1.3;0.7;2.8;0.4;2.8;2.3;12.9;-0.3;9;0;109.9;0.188;0.272;0.156;0.698;9;7.6;7;28.1;0.088
Naji Marshall;SF;2022;24;55;23;32;0.418;13.4;2;4.9;0.405;0.4;1.9;0.2;1.3;1.7;0.796;0.7;1.9;2.6;1.1;0.8;0.6;0.1;0.3;1.3;1.3;5.7;-0.9;1;0;108;0.142;0.206;0.243;0.151;4.9;3.5;3.9;13.1;0.05
Nassir Little;PF;2022;22;42;19;23;0.452;25.9;3.5;7.5;0.46;1.2;3.7;0.331;1.6;2.2;0.734;1.4;4.2;5.6;1.3;1;0.6;0.9;0.3;2;2;9.8;-0.5;3;0;111.1;0.158;0.226;0.15;0.3;8.9;6.2;7.2;25.9;0.069
Nathan Knight;PF;2022;24;37;22;15;0.595;7.2;1.2;2.4;0.511;0.1;0.4;0.308;1.2;1.6;0.733;0.9;1.4;2.3;0.6;0.5;0.2;0.2;0.3;1.1;1.2;3.7;0.6;1;0;101.9;0.174;0.249;0.194;0.348;2.4;2.1;1.3;6.4;0.04
Naz Reid;C;2022;22;77;42;35;0.545;15.8;3;6.2;0.489;0.7;2.2;0.343;1.5;1.9;0.765;1.3;2.6;3.9;0.9;1.1;0.5;0.9;0.4;2.2;1.7;8.3;-1.2;4;0;107.9;0.161;0.251;0.172;0.433;5.5;4.6;4.6;14.1;0.059
Neemias Queta;C;2022;22;15;4;11;0.267;8;1.1;2.5;0.447;0;0;0;0.7;1.1;0.647;0.9;1.1;2.1;0.4;0.4;0.1;0.5;0.2;1.2;0.8;3;-0.5;0;0;108.4;0.144;0.2;0.059;0.571;3.4;2;1.3;7.2;0.028
Nemanja Bjelica;PF;2022;34;71;48;23;0.676;16.1;2.3;4.8;0.468;0.8;2.1;0.362;0.8;1.1;0.728;0.9;3.3;4.1;2.2;1.2;0.6;0.4;0.3;1.8;1;6.1;1.8;3;0;104;0.187;0.274;0.196;0.252;5.5;4.4;3.9;14.5;0.077
